Ano	Gleba	broca	grupo_infestacao	amb_prod	variedade	vinhaca	solo	tch	fazenda	data_plantio	data_avaliacao	chuva	tmed	ur	etp	rad
2012	1180	2.93	MUITOALTO	B	SP91-1049	804	LR.2	88.69	BARRINHA	24/09/2011	07/08/2012	1128.1	22.80630094	71.52141066	1181.87	5905.96
2012	1126	2.91	MUITOALTO	A	DIVERSAS	1124.9	LR.1	84.89	BARRINHA	17/08/2011	31/08/2012	1141.8	22.66065617	68.4687664	1424.02	7034.58
2012	1037	2.89	MUITOALTO	B	CTC7	212	LR.2	73.02	BARRINHA	03/06/2011	20/08/2012	1186.1	22.18288764	68.11806742	1569.68	7886.39
2012	1223	2.89	MUITOALTO	A	SP80-1816	1064	TRE.4	83.22	BARRINHA	12/10/2011	25/06/2012	1079.7	23.30209302	73.38387597	989.75	4896.05
2012	1005	2.88	MUITOALTO	A	SP91-1049	271.2	LR.1	56.62	BARRINHA	17/10/2011	27/08/2012	990	22.53762658	70.95987342	1162.89	5838.2
2012	1220	2.88	MUITOALTO	B	SP80-3280	768	LR.2	89.3	BARRINHA	19/06/2011	12/11/2012	1344.1	22.63276803	66.40282651	1908.23	9332.25
2012	1021	2.87	MUITOALTO	B	CTC7	0	LR.2	105.18	BARRINHA	25/09/2011	20/08/2012	1128.1	22.71854985	70.87734139	1226.86	6121.04
2012	1189	2.87	MUITOALTO	E	SP89-1115	0	LI	83.82	BARRINHA	12/10/2011	22/08/2012	1100.8	22.57995253	71.52699367	1157.3	5811.27
2012	1099	2.83	MUITOALTO	B	CTC7	802.4	LR.2	110.44	BARRINHA	18/08/2011	17/08/2012	1141.8	22.72983607	69.15819672	1365.17	6756.17
2012	1049	2.82	MUITOALTO	A	IACSP95-5000	0	LR.1	139.2	BARRINHA	25/04/2011	24/05/2012	1055.7	22.54377525	67.99045455	1446.85	7227.93
2012	1067	2.82	MUITOALTO	A	SP80-3280	1027.2	LR.1	72.05	BARRINHA	02/04/2011	20/11/2012	1506.3	22.38550918	67.18108514	2154.71	10707.64
2012	1187	2.82	MUITOALTO	A	DIVERSAS	0	TRE.1	92.76	BARRINHA	12/10/2011	21/08/2012	1100.8	22.58555556	71.59815873	1153.18	5792.13
2012	1019	2.8	MUITOALTO	B	CTC13	1610.4	LR.2	105.26	BARRINHA	02/05/2011	20/08/2012	1192.9	22.01914046	68.21381551	1651.71	8380.86
2012	1072	2.8	MUITOALTO	A	DIVERSAS	764.8	LR.1	78.73	BARRINHA	11/06/2011	04/11/2012	1301.2	22.51210526	66.38717349	1890.46	9296.23
2012	1096	2.8	MUITOALTO	A	SP80-1816	1687.2	LR.1	95	BARRINHA	06/11/2011	22/11/2012	1196.3	22.94366841	68.72926893	1462.91	7148.18
2012	1074	2.79	MUITOALTO	B	IAC91-2195	1761.6	LR.2	82.87	BARRINHA	13/04/2011	04/11/2012	1353.2	22.3166958	66.92033217	2048.05	10200.06
2012	1142	2.79	MUITOALTO	A	SP86-42	0	LR.1	64.31	BARRINHA	04/11/2011	27/08/2012	970.9	22.54447987	71.29312081	1079.5	5441.85
2012	1221	2.79	MUITOALTO	A	RB925345	0	TRE.1	91.56	BARRINHA	28/06/2011	22/08/2012	1158.2	22.40549763	67.89300948	1523.4	7582.76
2012	1044	2.78	MUITOALTO	B	SP80-1842	1420.829	LR.2	88.25	BARRINHA	23/04/2011	13/11/2012	1408.6	22.33218039	66.86854641	2051.85	10180.17
2012	1075	2.78	MUITOALTO	B	SP91-1285	548	LR.2	73.44	BARRINHA	27/09/2011	04/11/2012	1271.1	22.96123457	68.31767901	1554.48	7580.12
2012	1192	2.78	MUITOALTO	A	SP90-1638	0	TRE.1	96.71	BARRINHA	19/06/2011	21/08/2012	1158.2	22.33994186	67.97974419	1539.08	7688.95
2012	1024	2.76	MUITOALTO	B	SP91-1049	2139.2	LR.2	106.62	BARRINHA	18/10/2011	20/08/2012	990	22.56537338	71.48279221	1131.08	5692.56
2012	1097	2.76	MUITOALTO	B	SP80-3280	1035.2	LVA.2	75.58	BARRINHA	06/11/2011	17/08/2012	970.9	22.58617133	72.18615385	1028.28	5206.17
2012	1003	2.75	MUITOALTO	B	SP91-1049	655.2	LR.2	71.84	BARRINHA	05/12/2011	24/08/2012	772.7	22.38420455	71.99454545	919.8	4675.84
2012	1073	2.75	MUITOALTO	A	RB925345	1024	LR.1	78.71	BARRINHA	22/01/2011	04/11/2012	1919.3	22.65668453	68.32784074	2357.08	11689.92
2012	1043	2.74	MUITOALTO	B	CTC9	160.8	LR.2	98.28	BARRINHA	06/06/2011	16/11/2012	1392.5	22.5170566	66.57035849	1952.28	9580.41
2012	1123	2.73	MUITOALTO	A	RB925345	911.2	LR.1	92.02	BARRINHA	09/09/2011	31/08/2012	1138.1	22.68622905	69.50097765	1339.76	6635.01
2012	1190	2.71	MUITOALTO	E	SP89-1115	0	LI	88.61	BARRINHA	12/10/2011	21/08/2012	1100.8	22.58555556	71.59815873	1153.18	5792.13
2012	1008	2.7	MUITOALTO	B	VIV.EXP.	0	LR.2	74.49	BARRINHA	30/07/2011	05/05/2012	951.1	23.79491103	67.69932384	1166.5	5589.95
2012	1066	2.7	MUITOALTO	A	RB935907	1284	LR.1	82.85	BARRINHA	21/06/2011	04/11/2012	1301.2	22.61029821	66.34023857	1868.49	9146
2012	1082	2.7	MUITOALTO	A	RB925268	1140.8	LR.1	91.21	BARRINHA	06/11/2011	17/08/2012	970.9	22.58617133	72.18615385	1028.28	5206.17
2012	1006	2.69	MUITOALTO	A	CTC20	0	LR.1	83.61	BARRINHA	17/10/2011	06/11/2012	1133	22.86550388	68.53400517	1484.58	7268.09
2012	1042	2.69	MUITOALTO	B	CTC9	1021.6	LR.2	110.62	BARRINHA	03/06/2011	16/11/2012	1392.5	22.49543152	66.55296435	1959.54	9622.88
2012	1165	2.68	MUITOALTO	B	SP80-3280	1059.2	LR.2	96.08	BARRINHA	30/09/2011	26/11/2012	1403.1	23.02957547	68.43153302	1641.36	7970.07
2012	1009	2.67	MUITOALTO	B	VIV.EXP.	158.2	LVE.2	69.94	BARRINHA	17/06/2011	09/11/2012	1341.2	22.59273438	66.36890625	1898.44	9298.64
2012	1178	2.66	MUITOALTO	A	RB925345	1198.4	LR.1	91.29	BARRINHA	24/09/2011	26/11/2012	1403.1	23.04227907	68.19918605	1669.97	8099.2
2012	1191	2.64	MUITOALTO	A	SP80-1842	0	TRE.1	80.62	BARRINHA	12/10/2011	19/08/2012	1100.8	22.59805112	71.74763578	1144.81	5754.49
2012	1039	2.62	ALTO	A	RB855113	202.4	LR.1	81.85	BARRINHA	26/10/2011	04/11/2012	1121.6	22.86299202	68.71069149	1430.69	7018.45
2012	1017	2.6	ALTO	B	VIV.EXP.	0	LR.2	111.65	BARRINHA	17/06/2011	08/11/2012	1313.1	22.59396282	66.31919765	1896.7	9291.2
2012	1050	2.6	ALTO	A	SP80-1816	0	TRE.4	74.6	BARRINHA	25/04/2011	05/09/2012	1202.2	21.99678	67.78064	1734.39	8777.23
2012	1101	2.6	ALTO	A	CTC7	1146.4	LR.1	108.04	BARRINHA	29/06/2011	17/08/2012	1158.2	22.45393029	68.09596154	1501.11	7475.44
2012	1038	2.59	ALTO	B	CTC7	0	LR.2	102.9	BARRINHA	03/06/2011	20/08/2012	1186.1	22.18288764	68.11806742	1569.68	7886.39
2012	1069	2.59	ALTO	A	SP80-1816	398.4	LR.1	82.71	BARRINHA	30/09/2011	04/11/2012	1271.1	22.94187811	68.48751244	1539.92	7512.79
2012	1071	2.59	ALTO	A	RB925211	468.8	LR.1	80.27	BARRINHA	28/04/2011	17/08/2012	1195.4	22.02021967	68.38106695	1650.16	8385.86
2012	1098	2.57	ALTO	B	SP80-3280	614.4	LVE.2	85.63	BARRINHA	17/08/2011	23/11/2012	1367.2	22.99927957	66.85137634	1808.63	8741.61
2012	1022	2.55	ALTO	B	SP80-1816	786.8	LVE.2	75.75	BARRINHA	04/06/2011	03/09/2012	1186.1	22.15401747	67.57366812	1623.3	8139.05
2012	1070	2.52	ALTO	A	CTC5	244.8	LR.1	72.31	BARRINHA	28/04/2011	04/11/2012	1338.4	22.28350987	66.72475763	2000.41	9946.53
2012	1124	2.52	ALTO	A	RB925345	0	LR.1	128.84	BARRINHA	01/06/2011	15/10/2012	1260.1	22.26159046	66.57658052	1813.67	8998.72
2012	1078	2.49	ALTO	A	DIVERSAS	1038.4	LR.1	85.13	BARRINHA	23/06/2011	17/08/2012	1158.2	22.38524882	68.13893365	1513.77	7556.51
2012	1048	2.48	ALTO	A	SP86-42	1394.4	LR.1	74.3	BARRINHA	21/01/2011	05/09/2012	1776.3	22.46052189	69.32944444	2089.88	10516.77
2012	1056	2.44	ALTO	A	SP80-1842	1321.6	LR.1	79.48	BARRINHA	06/12/2011	13/11/2012	979.1	22.81892442	68.92784884	1273.12	6245.9
2012	1025	2.42	ALTO	B	VIV.EXP.	100	LR.2	132.29	BARRINHA	27/09/2011	20/08/2012	1128.1	22.72016717	70.9781459	1216.32	6073.47
2012	1045	2.38	ALTO	A	RB925345	0	TRE.4	75.51	BARRINHA	23/04/2011	03/06/2012	1061.5	22.5125	68.30375	1475.27	7394.93
2012	1186	2.38	ALTO	A	DIVERSAS	381.6	LR.1	104.49	BARRINHA	07/09/2011	14/10/2012	1212.1	22.77811881	67.78735149	1539.1	7526.07
2012	1179	2.32	ALTO	B	DIVERSAS	1341.9	LVE.2	98.26	BARRINHA	24/09/2011	14/10/2012	1202.1	22.75524548	68.51382429	1464.42	7194.29
2012	1141	2.26	ALTO	A	VIV.EXP.	0	LR.1	104.44	BARRINHA	17/08/2011	13/11/2012	1348.2	22.97142857	66.98450549	1756.67	8501.56
2012	1222	2.23	ALTO	B	CTC4	0	LR.2	150.95	BARRINHA	12/10/2011	12/06/2012	1003.7	23.49446939	73.09955102	964.12	4746.33
2012	1057	2.22	ALTO	B	SP80-1842	161.421	TRE.2	77.21	BARRINHA	28/04/2011	04/06/2012	1065.2	22.50527228	68.22423267	1464.77	7343.86
2012	1095	2.18	ALTO	A	IAC91-2195	182.4	LR.1	66.97	BARRINHA	06/11/2011	04/11/2012	1113.9	22.86546575	68.8350137	1378.53	6766.84
2012	1110	2.15	ALTO	A	CTC4	0	LR.1	106.08	BARRINHA	16/09/2011	23/08/2012	1128.9	22.70290087	70.11250729	1280.38	6361.79
2012	1181	2.05	ALTO	A	SP91-1049	264	LR.1	104.09	BARRINHA	24/08/2011	14/10/2012	1215.7	22.76050239	67.21933014	1592.78	7789.16
2012	1012	2.02	ALTO	B	VIV.EXP.	0	LR.2	81.41	BARRINHA	21/10/2011	06/05/2012	782.9	24.18673367	72.15527638	849.33	4122.86
2012	1041	2.01	ALTO	B	RB925345	0	LVE.2	75.18	BARRINHA	03/06/2011	30/10/2012	1314	22.40967054	66.44542636	1884.54	9289.33
2012	1107	2.01	ALTO	A	DIVERSAS	0	LR.1	93.86	BARRINHA	22/09/2011	09/10/2012	1202.1	22.75705729	68.46033854	1454.27	7151.82
2012	1102	2	ALTO	A	IAC91-2195	1088	LR.1	81.81	BARRINHA	16/08/2011	31/08/2012	1141.8	22.66376963	68.40172775	1427.92	7052.63
2012	1103	2	ALTO	A	CTC5	943.2	LR.1	88.78	BARRINHA	19/08/2011	09/10/2012	1215.8	22.7355622	67.20547847	1587.43	7769.4
2012	1168	2	ALTO	A	RB825336	1112.8	LR.1	97.84	BARRINHA	24/09/2011	21/10/2012	1226.5	22.7980203	68.39241117	1498.39	7342.87
2012	1183	2	ALTO	A	RB925345	1464	LR.1	103.05	BARRINHA	19/09/2011	14/10/2012	1202.9	22.76243622	68.24191327	1487.4	7295.82
2012	1184	2	ALTO	B	SP91-1049	494.4	LR.2	104.02	BARRINHA	19/09/2011	14/10/2012	1202.9	22.76243622	68.24191327	1487.4	7295.82
2012	1185	1.99	ALTO	A	RB925345	910.4	LR.1	105.32	BARRINHA	07/09/2011	14/10/2012	1212.1	22.77811881	67.78735149	1539.1	7526.07
2012	1106	1.9	ALTO	A	CTC2	0	LR.1	102.54	BARRINHA	16/09/2011	09/10/2012	1202.9	22.74747436	68.13279487	1481.51	7279.79
2012	1002	1.85	ALTO	B	VIV.EXP.	0	LR.2	74.53	BARRINHA	06/06/2011	28/04/2012	938	23.14698171	67.22320122	1276.17	6235.21
2012	1055	1.78	ALTO	B	SP80-1816	1188.8	LR.2	88.37	BARRINHA	03/06/2011	07/11/2012	1329.1	22.46703244	66.41875954	1924.61	9467.52
2012	1046	1.75	ALTO	A	RB925345	0	TRE.4	124.59	BARRINHA	21/10/2011	12/06/2012	892.9	23.50665254	73.04817797	930.38	4589.81
2012	1125	1.59	ALTO	A	RB925345	0	LR.1	99.15	BARRINHA	31/05/2011	09/10/2012	1260.1	22.2363755	66.6051004	1790.31	8905.58
2012	1225	0.9	Medio	A	SP81-3250	686	TRE.1	82.34	BARRINHA	07/09/2011	11/06/2012	1041	23.57978495	70.68	1117.9	5425.37
2012	1266	4.76	MUITOALTO	B	RB855156	1143.2	LR.2	73.45	CARABOLANTE	20/05/2011	14/05/2012	1037.7	22.77695291	67.46083102	1356.49	6709.13
2012	1231	3.35	MUITOALTO	B	RB855453	1543.2	LR.2	70.13	CARABOLANTE	08/09/2011	18/05/2012	989.7	23.9219685	69.95035433	1063.54	5114.63
2012	1154	3	MUITOALTO	B	RB855156	0	LR.2	111.85	CARABOLANTE	24/09/2011	11/06/2012	1031	23.59801527	71.94076336	1043.22	5093.59
2012	1251	2.9	MUITOALTO	B	RB855156	0	LVE.2	113.75	CARABOLANTE	20/05/2011	08/09/2012	1186.1	22.06978033	67.33585774	1680.88	8464.35
2012	1238	2.79	MUITOALTO	B	CTC7	753.265	LR.2	86.09	CARABOLANTE	30/04/2011	21/07/2012	1195.4	22.11013363	68.94523385	1558.19	7912.43
2012	1153	2.74	MUITOALTO	B	RB855156	731.2	LVE.2	98.21	CARABOLANTE	24/09/2011	11/06/2012	1031	23.59801527	71.94076336	1043.22	5093.59
2012	1236	2.61	ALTO	B	CTC13	2086.4	LR.2	88.84	CARABOLANTE	30/04/2011	26/11/2012	1470.4	22.37787695	66.70693241	2096.74	10375.13
2012	1682	2.59	ALTO	C	DIVERSAS	1555.2	LR.2A	90.59	CARABOLANTE	29/04/2011	14/09/2012	1195.4	22.03980198	67.33817822	1763.62	8910.8
2012	1237	2.42	ALTO	A	CTC7	1011.55	LR.1	91.17	CARABOLANTE	25/05/2011	21/07/2012	1186.1	22.2196816	68.81610849	1491.64	7519.87
2012	1233	2.4	ALTO	B	SP80-1816	0	LR.2	83.14	CARABOLANTE	21/10/2011	08/09/2012	990	22.53179012	70.33425926	1192.6	5982.14
2012	1681	2.39	ALTO	C	SP80-1816	1206.8	LR.2A	86.94	CARABOLANTE	09/11/2011	14/09/2012	970.8	22.55893891	70.25684887	1132.11	5686.37
2012	1232	2.38	ALTO	A	SP80-1842	2003.4	LR.1	83.1	CARABOLANTE	28/05/2011	08/09/2012	1186.1	22.11698936	67.36176596	1661.03	8342.12
2012	1254	2.35	ALTO	B	RB855453	1645.6	LR.2	89.14	CARABOLANTE	28/04/2011	04/07/2012	1174.3	22.30208525	68.89165899	1524.58	7696.68
2012	1253	2.04	ALTO	A	RB855156	0	LVA.1	113.71	CARABOLANTE	28/04/2011	08/09/2012	1195.4	22.00448	67.59562	1739.74	8805.88
2012	1228	2	ALTO	B	SP91-1049	874.4	LR.2	99.95	CARABOLANTE	16/09/2011	04/12/2012	1457.6	23.10475336	67.77441704	1749.58	8456.18
2012	1230	1.9	ALTO	B	SP91-1049	776	LR.2	99.95	CARABOLANTE	08/09/2011	04/12/2012	1466.8	23.11284141	67.5511674	1782.56	8598.85
2012	1235	1.89	ALTO	B	RB855453	815.2	LVE.2	61.01	CARABOLANTE	21/10/2011	09/06/2012	892.1	23.54476395	72.96420601	923.9	4550.84
2012	1234	1.79	ALTO	B	RB855453	1270.4	LR.2	60.99	CARABOLANTE	12/09/2011	09/06/2012	1037.5	23.60799632	70.95665441	1095.46	5322.67
2012	1229	1.74	ALTO	B	SP91-1049	1291.2	LR.2	99.92	CARABOLANTE	08/09/2011	04/12/2012	1466.8	23.11284141	67.5511674	1782.56	8598.85
2012	1144	1.65	ALTO	B	RB855156	0	LR.2	119.57	CARABOLANTE	15/06/2011	11/06/2012	1061.1	22.85392562	68.25495868	1356.55	6688.89
2012	1240	1.03	Medio	B	CTC7	0	LR.2	134.17	CARABOLANTE	30/04/2011	10/07/2012	1174.3	22.26031963	68.83694064	1534.13	7755.4
2012	1227	0.9	Medio	A	SP91-1049	1203.2	LR.1	81.1	CARABOLANTE	31/05/2011	19/07/2012	1186.1	22.30385817	68.84836538	1472.66	7397.02
2012	1145	0.79	Medio	A	CTC20	0	LR.1	85.74	CARABOLANTE	24/09/2011	11/06/2012	1031	23.59801527	71.94076336	1043.22	5093.59
2012	1294	0.23	Baixo	B	RB855453	1402.8	LR.2	74.04	CARABOLANTE	18/09/2011	04/07/2012	1107.8	23.27175258	71.67072165	1120.45	5516.99
2012	2161	5.01	MUITOALTO	D	CTC9	0	LVA.8	78.55	FORTALEZA	04/05/2011	16/05/2012	1228.5	21.90798153	66.70100264	1355.84	6925.53
2012	2097	5	MUITOALTO	B	CTC7	0	LR.2	89.29	FORTALEZA	08/08/2011	11/08/2012	1363.6	22.12498649	67.77427027	1326.54	6673.83
2012	2099	5	MUITOALTO	C	CTC7	0	LVE.2A	89.69	FORTALEZA	04/07/2011	11/08/2012	1383.9	21.86640741	67.31167901	1413.46	7194.67
2012	2098	4.95	MUITOALTO	C	CTC7	0	LR.2A	89.34	FORTALEZA	05/08/2011	11/08/2012	1363.6	22.10691689	67.69316354	1335.66	6727.7
2012	2155	3.13	MUITOALTO	E	CTC9	0	LVA.11	99.17	FORTALEZA	16/05/2011	11/06/2012	1279.8	21.72489822	67.33493639	1375.48	7053
2012	2105	3.01	MUITOALTO	D	RB855156	0	LVA.5	51.56	FORTALEZA	18/06/2011	25/06/2012	1327.6	22.01695187	67.6644385	1327.05	6714.84
2012	2100	2.98	MUITOALTO	B	SP80-3280	0	LVE.2	44.78	FORTALEZA	08/08/2011	16/07/2012	1323.9	22.28832849	68.29139535	1252.62	6250.92
2012	2102	2.76	MUITOALTO	D	CTC2	0	LVE.5	154.08	FORTALEZA	13/05/2011	28/08/2012	1420.5	21.42939873	66.8392616	1599.57	8295.5
2012	2137	2.74	MUITOALTO	E	CTC2	0	AQ.2	88.45	FORTALEZA	02/11/2011	06/12/2012	1510.3	22.59163342	67.56369077	1488.18	7311.77
2012	2109	2.73	MUITOALTO	D	RB966928	0	LVA.5	99.72	FORTALEZA	09/11/2011	23/11/2012	1425.7	22.49902887	67.72490814	1394.02	6874.11
2012	2138	2.59	ALTO	C	CTC2	0	LR.2A	92.3	FORTALEZA	02/11/2011	06/12/2012	1510.3	22.59163342	67.56369077	1488.18	7311.77
2012	2079	2.49	ALTO	B	RB855156	0	LR.2	110.41	FORTALEZA	11/07/2011	13/07/2012	1339.9	22.15177507	67.72159892	1319	6634.17
2012	2103	2.47	ALTO	B	CTC9	0	LR.2	97.27	FORTALEZA	15/06/2011	25/06/2012	1327.6	21.97970822	67.65397878	1333.92	6763.3
2012	2086	2.4	ALTO	B	RB855156	0	LR.2	94.19	FORTALEZA	05/08/2011	10/05/2012	1106.2	23.06319643	66.45564286	1122.33	5463.34
2012	1771	2.36	ALTO	E	CTC2	0	AQ.3	131.58	FORTALEZA	23/04/2011	20/08/2012	1437.5	21.40127572	67.40997942	1620.84	8447.05
2012	2081	2.36	ALTO	B	RB855156	0	LR.2	82.8	FORTALEZA	25/07/2011	13/07/2012	1339.9	22.21811268	68.01670423	1283.3	6414.78
2012	2139	2.03	ALTO	E	CTC2	0	AQ.2	122.08	FORTALEZA	18/05/2011	24/08/2012	1420.5	21.44413978	66.90243011	1572.09	8146.7
2012	2106	1.98	ALTO	D	RB855156	0	LVE.9	112.31	FORTALEZA	20/05/2011	25/06/2012	1364.2	21.7007196	67.67173697	1392.98	7149.13
2012	2104	1.61	ALTO	C	RB867515	0	LR.2A	53.52	FORTALEZA	15/06/2011	25/11/2012	1690.9	22.12158491	65.49875472	1907.91	9540.32
2012	2151	1.25	Medio	E	CTC2	0	AQ.2	79.29	FORTALEZA	13/09/2011	27/08/2012	1346.6	22.12924286	68.56985714	1258.35	6307.44
2012	2085	1.15	Medio	B	RB855156	0	LR.2	70.71	FORTALEZA	31/07/2011	28/05/2012	1194.9	22.69457096	67.06792079	1171.31	5749.25
2012	1769	0.75	Medio	E	CTC2	0	AQ.2	51.64	FORTALEZA	29/07/2011	23/08/2012	1383.9	22.01899235	67.1469898	1400.13	7038.44
2012	1768	0.37	Baixo	D	SP83-2847	0	LVA.8	34.44	FORTALEZA	29/07/2011	23/08/2012	1383.9	22.01899235	67.1469898	1400.13	7038.44
2012	2127	0.35	Baixo	B	RB855156	0	LR.2	55.95	FORTALEZA	10/09/2011	30/05/2012	1165.3	22.90541667	69.17015152	1033.45	5047.74
2012	2126	0.15	Baixo	B	RB855156	0	LR.2	61.31	FORTALEZA	26/10/2011	21/09/2012	1214.3	22.12802711	68.59039157	1173.61	5903.86
2012	1963	3.8	MUITOALTO	B	RB855156	477	LVE.2	101.73	LIMEIRA	08/08/2011	10/05/2012	1234.7	23.365	67.74740072	1142.3	5557.06
2012	1971	3.67	MUITOALTO	C	RB966928	0	LR.2A	84.88	LIMEIRA	04/08/2011	29/09/2012	1574.1	22.20438534	67.2208747	1558.9	7845.36
2012	2032	2.93	MUITOALTO	C	CTC9	702.1	LVE.3	79.67	LIMEIRA	12/10/2011	14/11/2012	1720.6	22.472025	68.943	1503	7534.36
2012	2030	2.92	MUITOALTO	D	CTC2	0	LVA.5	87.06	LIMEIRA	14/05/2011	11/11/2012	1846.2	21.9095073	66.78350365	1950.21	9911.77
2012	1999	2.89	MUITOALTO	A	CT96-1226	1577.8	LVE.1	137.56	LIMEIRA	08/10/2011	31/10/2012	1646.6	22.43782051	68.81251282	1458.81	7326.2
2012	2172	2.89	MUITOALTO	C	CTC9	1540.7	LR.2A	83.3	LIMEIRA	29/01/2011	26/06/2012	2127.9	22.23717476	70.72724272	1791.44	9131.58
2012	1992	2.81	MUITOALTO	D	IACSP95-5000	1127.7	LVE.8	73.52	LIMEIRA	02/08/2011	14/10/2012	1608.1	22.24977273	66.85261364	1632.46	8177.72
2012	1998	2.81	MUITOALTO	A	CTC11	991.2	LVE.1	124.41	LIMEIRA	26/07/2011	31/10/2012	1707.2	22.37667026	66.54131466	1736.37	8657.84
2012	2176	2.76	MUITOALTO	B	RB867515	0	LVE.2	90.03	LIMEIRA	11/11/2011	05/11/2012	1485.8	22.45574792	68.94227147	1339.01	6747.14
2012	1980	2.74	MUITOALTO	C	RB965902	0	LR.2A	106.82	LIMEIRA	08/08/2011	29/09/2012	1574.1	22.24743437	67.28832936	1548.01	7777.76
2012	2003	2.69	MUITOALTO	B	SP87-365	928.9	LR.2	96.2	LIMEIRA	01/10/2011	05/11/2012	1703.8	22.49707711	68.6379602	1513.95	7579.03
2012	2008	2.69	MUITOALTO	D	CTC2	0	LVA.5	85.87	LIMEIRA	28/07/2011	26/09/2012	1592.1	22.20357143	67.27822014	1561.53	7853.52
2012	2028	2.69	MUITOALTO	D	CTC2	0	LVA.9	121.74	LIMEIRA	27/05/2011	18/11/2012	1829.5	21.99842251	66.73127306	1950.91	9864.75
2012	1965	2.68	MUITOALTO	C	SP87-365	266.7	LR.2A	88.95	LIMEIRA	26/12/2011	04/10/2012	1037.4	21.92788732	69.38802817	971.05	5010.74
2012	1970	2.63	MUITOALTO	C	SP87-365	93.8	LR.2A	76.72	LIMEIRA	04/08/2011	06/10/2012	1574.1	22.25159302	66.92993023	1594.54	8009.18
2012	1986	2.53	ALTO	B	CTC4	959	LR.2	111.5	LIMEIRA	01/08/2011	14/10/2012	1608.1	22.25122449	66.82097506	1635.76	8192.41
2012	2171	2.48	ALTO	C	CTC9	1131.9	LR.2A	83.3	LIMEIRA	18/06/2011	26/06/2012	1480.7	22.28410667	68.86088	1355.59	6822.83
2012	1979	2.46	ALTO	B	CTC11	675.5	LVE.2	108.95	LIMEIRA	19/08/2011	29/09/2012	1574.1	22.24960784	67.70343137	1510.96	7590.36
2012	1989	2.37	ALTO	B	SP87-365	871.2	LR.2	98.11	LIMEIRA	12/08/2011	09/10/2012	1574.1	22.31982353	66.89656471	1586.99	7950.6
2012	1993	2.37	ALTO	B	CTC4	1045.8	LR.2	92.69	LIMEIRA	26/07/2011	13/10/2012	1608.1	22.23190583	66.71470852	1647.6	8260.54
2012	2029	2.37	ALTO	D	CTC2	0	LVA.5	76.54	LIMEIRA	14/05/2011	11/11/2012	1846.2	21.9095073	66.78350365	1950.21	9911.77
2012	1978	2.36	ALTO	B	CTC7	806.4	LVU.2	96.05	LIMEIRA	19/07/2011	03/10/2012	1592.1	22.16493228	66.89620767	1621.2	8157.33
2012	1994	2.24	ALTO	B	SP87-365	1676.5	LR.2	104.79	LIMEIRA	26/07/2011	31/10/2012	1707.2	22.37667026	66.54131466	1736.37	8657.84
2012	1991	2.15	ALTO	D	SP87-365	1029.6	LVA.5	104.22	LIMEIRA	01/08/2011	09/10/2012	1592.1	22.24451835	66.81637615	1616.37	8109.98
2012	2202	2.11	ALTO	D	RB867515	0	LVE.6	97.02	LIMEIRA	27/07/2011	24/10/2012	1700.2	22.29172149	66.69565789	1695.55	8474.66
2012	2180	2.07	ALTO	B	RB855536	0	LVE.2	71.13	LIMEIRA	11/11/2011	20/09/2012	1266.7	22.23347619	69.94698413	1130.13	5787.19
2012	1985	2.06	ALTO	B	RB855156	3094.5	LVE.2	94.92	LIMEIRA	21/10/2011	15/06/2012	1153.4	22.96119247	73.01481172	923.74	4623.02
2012	1981	2.05	ALTO	B	CTC4	49	LR.2	98.2	LIMEIRA	21/10/2011	08/10/2012	1358.1	22.22036723	69.04875706	1302.6	6621.84
2012	1988	2.05	ALTO	C	SP87-365	1144	LR.2A	98.09	LIMEIRA	01/08/2011	09/10/2012	1592.1	22.24451835	66.81637615	1616.37	8109.98
2012	2193	2.05	ALTO	D	CTC3	0	LVE.5	89.91	LIMEIRA	30/10/2011	24/10/2012	1438.5	22.28534626	68.92221607	1332.6	6742.39
2012	2005	2.03	ALTO	B	SP87-365	657.3	LR.2	103.02	LIMEIRA	01/08/2011	05/11/2012	1747.8	22.42205184	66.69863931	1742.66	8675.76
2012	1990	2.01	ALTO	B	SP87-365	1061.6	LVE.2	102.7	LIMEIRA	01/08/2011	09/10/2012	1592.1	22.24451835	66.81637615	1616.37	8109.98
2012	2004	2.01	ALTO	C	SP87-365	1563.8	LR.2A	96.21	LIMEIRA	01/10/2011	05/11/2012	1703.8	22.49707711	68.6379602	1513.95	7579.03
2012	2033	2.01	ALTO	D	SP80-3280	0	LVE.5	100.04	LIMEIRA	15/09/2011	06/12/2012	1808.4	22.6686971	67.87351893	1735.46	8604.55
2012	2181	2.01	ALTO	C	SP81-3250	0	LR.2A	85.32	LIMEIRA	11/11/2011	22/09/2012	1296.4	22.21591483	70.02605678	1135.13	5813.16
2012	2002	1.98	ALTO	C	RB92579	459.2	LR.2A	163.58	LIMEIRA	03/08/2011	02/12/2012	1846.7	22.53349385	66.72264344	1864.05	9238.7
2012	2045	1.98	ALTO	B	SP87-365	0	LVE.2	68.38	LIMEIRA	15/09/2011	14/11/2012	1751.5	22.55508197	68.03992974	1624.15	8087.21
2012	2034	1.92	ALTO	C	SP80-3280	0	LR.2A	100.11	LIMEIRA	12/10/2011	06/12/2012	1777.5	22.59723934	68.71886256	1614.31	8051.7
